"Fecha Hora (YYYY-MM-DD HH:MM)","Velocidad de viento en 20.0 metros [mean,m/s]","Velocidad de viento en 20.0 metros [max,m/s]","Velocidad de viento en 20.0 metros [sig,m/s]","Velocidad de viento en 10.0 metros [mean,m/s]","Velocidad de viento en 10.0 metros [max,m/s]","Velocidad de viento en 10.0 metros [sig,m/s]","Dirección del viento en 10.0 metros [mean,grados]","Dirección del viento en 10.0 metros [sig,grados]","Humedad Relativa [mean,%]","Temperatura [mean,C]","Presión Atmosférica [mean,hPa]"
"2009-07-31 12:20",7.80,,,7.50,,,260.00,,82.0,12.05,
"2009-07-31 12:30",7.30,,,7.00,,,260.00,,85.0,11.65,
"2009-07-31 12:40",7.60,,,7.40,,,263.00,,83.0,11.75,
"2009-07-31 12:50",7.90,,,7.50,,,263.00,,84.0,11.85,
"2009-07-31 13:00",7.60,,,7.20,,,268.00,,83.0,12.05,
"2009-07-31 13:10",7.10,,,6.80,,,264.00,,82.0,12.25,
"2009-07-31 13:20",8.30,,,7.80,,,264.00,,82.0,12.25,
"2009-07-31 13:30",9.70,,,9.10,,,276.00,,84.0,11.95,
"2009-07-31 13:40",8.60,,,8.10,,,266.00,,88.0,11.25,
"2009-07-31 13:50",8.20,,,7.90,,,262.00,,88.0,11.25,
"2009-07-31 14:00",9.20,,,8.70,,,265.00,,87.0,11.35,
"2009-07-31 14:10",9.60,,,9.10,,,263.00,,86.0,11.55,
"2009-07-31 14:20",10.00,,,9.50,,,263.00,,90.0,11.05,
"2009-07-31 14:30",10.30,,,9.80,,,262.00,,94.0,10.55,
"2009-07-31 14:40",10.40,,,9.90,,,262.00,,98.0,9.95,
"2009-07-31 14:50",10.30,,,9.70,,,266.00,,99.0,9.65,
"2009-07-31 15:00",10.20,,,9.70,,,266.00,,99.0,9.55,
"2009-07-31 15:10",10.60,,,10.00,,,266.00,,100.0,9.35,
"2009-07-31 15:20",9.60,,,9.10,,,266.00,,100.0,9.35,
"2009-07-31 15:30",9.00,,,8.50,,,263.00,,101.0,9.35,
"2009-07-31 15:40",9.20,,,8.60,,,267.00,,101.0,9.35,
"2009-07-31 15:50",9.00,,,8.60,,,264.00,,101.0,9.25,
"2009-07-31 16:00",9.00,,,8.40,,,264.00,,101.0,9.25,
"2009-07-31 16:10",8.60,,,8.00,,,263.00,,101.0,9.15,
"2009-07-31 16:20",8.60,,,8.10,,,256.00,,102.0,9.25,
"2009-07-31 16:30",8.80,,,8.30,,,262.00,,102.0,9.05,
"2009-07-31 16:40",8.50,,,7.90,,,265.00,,102.0,9.15,
"2009-07-31 16:50",6.90,,,6.40,,,267.00,,102.0,9.15,
"2009-07-31 17:00",6.50,,,6.00,,,271.00,,102.0,9.15,
"2009-07-31 17:10",5.60,,,5.20,,,269.00,,102.0,8.95,
"2009-07-31 17:20",5.00,,,4.70,,,260.00,,102.0,9.05,
"2009-07-31 17:30",5.30,,,5.10,,,259.00,,102.0,9.15,
"2009-07-31 17:40",5.80,,,5.50,,,258.00,,102.0,9.15,
"2009-07-31 17:50",6.60,,,6.30,,,259.00,,102.0,8.95,
"2009-07-31 18:00",6.10,,,5.70,,,260.00,,102.0,9.15,
"2009-07-31 18:10",5.50,,,5.20,,,263.00,,102.0,9.05,
"2009-07-31 18:20",5.40,,,5.00,,,267.00,,103.0,9.15,
"2009-07-31 18:30",5.50,,,5.10,,,266.00,,102.0,9.05,
"2009-07-31 18:40",5.10,,,4.80,,,262.00,,103.0,8.95,
"2009-07-31 18:50",4.80,,,4.50,,,258.00,,102.0,8.85,
"2009-07-31 19:00",4.40,,,4.20,,,258.00,,103.0,8.85,
"2009-07-31 19:10",4.40,,,4.10,,,263.00,,103.0,8.85,
"2009-07-31 19:20",4.40,,,4.10,,,267.00,,103.0,8.75,
"2009-07-31 19:30",4.40,,,4.20,,,273.00,,103.0,8.85,
"2009-07-31 19:40",4.50,,,4.20,,,262.00,,103.0,8.85,
"2009-07-31 19:50",4.10,,,3.80,,,257.00,,103.0,8.95,
"2009-07-31 20:00",4.00,,,3.70,,,271.00,,103.0,9.05,
"2009-07-31 20:10",4.00,,,3.70,,,262.00,,103.0,9.05,
"2009-07-31 20:20",4.40,,,4.20,,,281.00,,103.0,9.05,
"2009-07-31 20:30",3.80,,,3.50,,,283.00,,103.0,8.95,
"2009-07-31 20:40",3.00,,,2.80,,,267.00,,103.0,9.15,
"2009-07-31 20:50",3.60,,,3.30,,,269.00,,103.0,9.15,
"2009-07-31 21:00",4.80,,,4.40,,,286.00,,103.0,9.25,
"2009-07-31 21:10",4.90,,,4.50,,,275.00,,103.0,9.35,
"2009-07-31 21:20",4.50,,,4.20,,,267.00,,103.0,9.15,
"2009-07-31 21:30",4.50,,,4.20,,,267.00,,103.0,9.15,
"2009-07-31 21:40",4.30,,,3.90,,,287.00,,103.0,9.15,
"2009-07-31 21:50",4.40,,,4.10,,,297.00,,103.0,8.95,
"2009-07-31 22:00",4.10,,,3.70,,,289.00,,103.0,8.95,
"2009-07-31 22:10",4.10,,,3.90,,,292.00,,103.0,8.95,
"2009-07-31 22:20",4.10,,,3.80,,,289.00,,103.0,8.85,
"2009-07-31 22:30",4.30,,,4.00,,,290.00,,103.0,8.85,
"2009-07-31 22:40",4.20,,,4.00,,,287.00,,103.0,8.95,
"2009-07-31 22:50",4.00,,,3.70,,,296.00,,103.0,9.05,
"2009-07-31 23:00",4.10,,,3.80,,,298.00,,103.0,9.05,
"2009-07-31 23:10",3.60,,,3.40,,,290.00,,103.0,9.05,
"2009-07-31 23:20",3.40,,,3.20,,,288.00,,103.0,9.15,
"2009-07-31 23:30",3.20,,,3.00,,,294.00,,102.0,9.05,
"2009-07-31 23:40",2.80,,,2.70,,,297.00,,101.0,8.95,
"2009-07-31 23:50",2.80,,,2.60,,,288.00,,99.0,8.85,
"2009-08-01 00:00",2.50,,,2.30,,,294.00,,99.0,8.85,
"2009-08-01 00:10",1.90,,,1.80,,,299.00,,99.0,8.85,
"2009-08-01 00:20",1.30,,,1.30,,,310.00,,99.0,8.95,
"2009-08-01 00:30",1.10,,,1.20,,,279.00,,99.0,8.95,
"2009-08-01 00:40",1.00,,,1.00,,,262.00,,99.0,8.95,
"2009-08-01 00:50",1.40,,,1.30,,,259.00,,99.0,8.95,
"2009-08-01 01:00",1.40,,,1.20,,,260.00,,98.0,9.05,
"2009-08-01 01:10",1.00,,,0.90,,,242.00,,98.0,9.05,
"2009-08-01 01:20",1.30,,,1.10,,,211.00,,98.0,9.05,
"2009-08-01 01:30",1.10,,,1.10,,,102.00,,98.0,8.95,
"2009-08-01 01:40",0.90,,,0.90,,,41.00,,97.0,9.05,
"2009-08-01 01:50",0.90,,,1.00,,,30.00,,97.0,9.05,
"2009-08-01 02:00",1.10,,,1.00,,,129.00,,97.0,9.05,
"2009-08-01 02:10",1.00,,,1.00,,,70.00,,97.0,9.05,
"2009-08-01 02:20",1.30,,,1.30,,,311.00,,97.0,9.05,
"2009-08-01 02:30",1.60,,,1.50,,,269.00,,96.0,9.05,
"2009-08-01 02:40",1.30,,,1.40,,,300.00,,96.0,9.05,
"2009-08-01 02:50",1.30,,,1.20,,,297.00,,97.0,8.95,
"2009-08-01 03:00",0.90,,,0.90,,,333.00,,97.0,8.95,
"2009-08-01 03:10",2.00,,,1.90,,,20.00,,97.0,8.85,
"2009-08-01 03:20",2.40,,,2.20,,,60.00,,96.0,8.85,
"2009-08-01 03:30",2.80,,,2.50,,,75.00,,95.0,8.95,
"2009-08-01 03:40",3.80,,,3.70,,,70.00,,94.0,9.05,
"2009-08-01 03:50",4.10,,,4.10,,,67.00,,94.0,9.05,
"2009-08-01 04:00",4.60,,,4.50,,,69.00,,94.0,9.05,
"2009-08-01 04:10",4.60,,,4.50,,,54.00,,93.0,9.15,
"2009-08-01 04:20",3.50,,,3.50,,,56.00,,93.0,9.15,
"2009-08-01 04:30",1.90,,,1.60,,,52.00,,94.0,8.95,
"2009-08-01 04:40",1.80,,,1.30,,,34.00,,95.0,8.75,
"2009-08-01 04:50",1.30,,,1.10,,,72.00,,95.0,8.45,
"2009-08-01 05:00",0.60,,,0.60,,,97.00,,96.0,8.45,
"2009-08-01 05:10",0.50,,,0.70,,,29.00,,97.0,8.35,
"2009-08-01 05:20",0.60,,,0.50,,,27.00,,98.0,8.35,
"2009-08-01 05:30",1.00,,,0.80,,,4.00,,98.0,8.35,
"2009-08-01 05:40",1.60,,,1.40,,,261.00,,97.0,8.15,
"2009-08-01 05:50",1.90,,,1.70,,,259.00,,98.0,8.15,
"2009-08-01 06:00",1.20,,,1.00,,,263.00,,97.0,7.95,
"2009-08-01 06:10",0.60,,,0.50,,,242.00,,98.0,7.85,
"2009-08-01 06:20",0.20,,,0.20,,,262.00,,99.0,7.95,
"2009-08-01 06:30",0.50,,,0.60,,,248.00,,99.0,7.75,
"2009-08-01 06:40",0.70,,,1.00,,,225.00,,100.0,7.75,
"2009-08-01 06:50",1.70,,,1.80,,,195.00,,100.0,7.85,
"2009-08-01 07:00",1.50,,,1.90,,,196.00,,94.0,7.45,
"2009-08-01 07:10",2.10,,,1.80,,,257.00,,93.0,7.35,
"2009-08-01 07:20",2.70,,,2.50,,,261.00,,97.0,7.55,
"2009-08-01 07:30",1.70,,,1.60,,,244.00,,93.0,7.55,
"2009-08-01 07:40",1.20,,,1.30,,,236.00,,94.0,7.75,
"2009-08-01 07:50",0.70,,,0.90,,,223.00,,95.0,7.75,
"2009-08-01 08:00",0.80,,,0.80,,,223.00,,96.0,7.95,
"2009-08-01 08:10",0.50,,,0.70,,,223.00,,96.0,8.05,
"2009-08-01 08:20",0.00,,,0.70,,,223.00,,96.0,8.15,
"2009-08-01 08:30",1.60,,,1.60,,,80.00,,96.0,8.45,
"2009-08-01 08:40",1.80,,,1.70,,,81.00,,90.0,8.35,
"2009-08-01 08:50",2.80,,,2.40,,,91.00,,90.0,8.55,
"2009-08-01 09:00",4.10,,,4.00,,,78.00,,88.0,8.85,
"2009-08-01 09:10",3.50,,,3.30,,,75.00,,88.0,8.95,
"2009-08-01 09:20",4.00,,,3.90,,,71.00,,87.0,9.35,
"2009-08-01 09:30",4.60,,,4.60,,,68.00,,86.0,9.55,
"2009-08-01 09:40",5.60,,,5.50,,,61.00,,86.0,9.55,
"2009-08-01 09:50",5.80,,,5.80,,,56.00,,85.0,9.75,
"2009-08-01 10:00",5.00,,,4.80,,,60.00,,83.0,10.15,
"2009-08-01 10:10",4.70,,,4.60,,,57.00,,80.0,10.75,
"2009-08-01 10:20",3.30,,,3.30,,,54.00,,76.0,11.25,
"2009-08-01 10:30",1.60,,,1.50,,,43.00,,73.0,11.85,
"2009-08-01 10:40",3.90,,,3.70,,,264.00,,65.0,13.65,
"2009-08-01 10:50",4.30,,,4.10,,,260.00,,74.0,12.45,
"2009-08-01 11:00",2.80,,,2.70,,,297.00,,77.0,12.05,
"2009-08-01 11:10",4.00,,,3.80,,,269.00,,71.0,13.05,
"2009-08-01 11:20",4.80,,,4.60,,,266.00,,70.0,13.45,
"2009-08-01 11:30",4.50,,,4.30,,,260.00,,75.0,12.45,
"2009-08-01 11:40",4.10,,,3.90,,,267.00,,76.0,12.35,
"2009-08-01 11:50",4.90,,,4.70,,,262.00,,74.0,12.85,
"2009-08-01 12:00",6.00,,,5.80,,,257.00,,74.0,12.65,
"2009-08-01 12:10",5.10,,,4.80,,,263.00,,77.0,12.15,
"2009-08-01 12:20",6.00,,,5.70,,,261.00,,76.0,12.45,
"2009-08-01 12:30",6.50,,,6.30,,,255.00,,74.0,12.65,
"2009-08-01 12:40",5.90,,,5.60,,,260.00,,76.0,12.25,
"2009-08-01 12:50",5.80,,,5.50,,,269.00,,76.0,12.55,
"2009-08-01 13:00",6.10,,,5.90,,,266.00,,73.0,13.15,
"2009-08-01 13:10",8.10,,,7.70,,,261.00,,73.0,13.05,
"2009-08-01 13:20",7.70,,,7.30,,,261.00,,78.0,12.15,
"2009-08-01 13:30",6.20,,,5.90,,,262.00,,79.0,12.05,
"2009-08-01 13:40",5.70,,,5.40,,,259.00,,77.0,12.55,
"2009-08-01 13:50",6.00,,,5.70,,,259.00,,75.0,12.95,
"2009-08-01 14:00",6.80,,,6.60,,,258.00,,74.0,13.05,
"2009-08-01 14:10",7.70,,,7.30,,,264.00,,75.0,12.95,
"2009-08-01 14:20",7.50,,,7.20,,,264.00,,76.0,12.45,
"2009-08-01 14:30",8.50,,,8.00,,,267.00,,77.0,12.55,
"2009-08-01 14:40",9.00,,,8.60,,,267.00,,79.0,12.25,
"2009-08-01 14:50",8.50,,,8.10,,,266.00,,81.0,11.85,
"2009-08-01 15:00",8.20,,,7.80,,,264.00,,82.0,11.75,
"2009-08-01 15:10",8.50,,,8.10,,,266.00,,81.0,12.05,
"2009-08-01 15:20",8.80,,,8.30,,,265.00,,81.0,12.05,
"2009-08-01 15:30",8.80,,,8.40,,,265.00,,82.0,11.85,
"2009-08-01 15:40",9.00,,,8.50,,,266.00,,84.0,11.75,
"2009-08-01 15:50",9.20,,,8.70,,,266.00,,84.0,11.65,
"2009-08-01 16:00",9.80,,,9.20,,,267.00,,86.0,11.35,
"2009-08-01 16:10",10.20,,,9.60,,,268.00,,86.0,11.25,
"2009-08-01 16:20",9.20,,,8.60,,,268.00,,87.0,11.05,
"2009-08-01 16:30",8.40,,,8.00,,,265.00,,87.0,11.15,
"2009-08-01 16:40",7.80,,,7.40,,,263.00,,87.0,11.25,
"2009-08-01 16:50",7.20,,,6.90,,,267.00,,88.0,11.15,
"2009-08-01 17:00",6.80,,,6.40,,,264.00,,88.0,11.05,
"2009-08-01 17:10",6.40,,,6.10,,,263.00,,87.0,11.15,
"2009-08-01 17:20",6.70,,,6.50,,,263.00,,88.0,10.95,
"2009-08-01 17:30",6.90,,,6.70,,,261.00,,88.0,10.95,
"2009-08-01 17:40",6.60,,,6.30,,,263.00,,91.0,10.55,
"2009-08-01 17:50",5.90,,,5.60,,,261.00,,94.0,10.35,
"2009-08-01 18:00",5.60,,,5.40,,,257.00,,96.0,10.05,
"2009-08-01 18:10",5.50,,,5.20,,,260.00,,99.0,9.75,
"2009-08-01 18:20",5.20,,,5.00,,,260.00,,100.0,9.65,
"2009-08-01 18:30",4.50,,,4.30,,,259.00,,101.0,9.75,
"2009-08-01 18:40",4.20,,,4.00,,,256.00,,101.0,9.75,
"2009-08-01 18:50",3.70,,,3.50,,,255.00,,102.0,9.75,
"2009-08-01 19:00",3.10,,,3.00,,,251.00,,101.0,9.55,
"2009-08-01 19:10",2.40,,,2.30,,,256.00,,101.0,9.45,
"2009-08-01 19:20",1.40,,,2.00,,,249.00,,102.0,9.35,
"2009-08-01 19:30",0.60,,,1.70,,,256.00,,102.0,9.25,
"2009-08-01 19:40",1.10,,,1.40,,,240.00,,102.0,8.85,
"2009-08-01 19:50",3.80,,,3.80,,,260.00,,101.0,8.75,
"2009-08-01 20:00",3.80,,,3.50,,,268.00,,103.0,8.95,
"2009-08-01 20:10",4.00,,,3.80,,,262.00,,102.0,9.45,
"2009-08-01 20:20",3.60,,,3.40,,,257.00,,102.0,9.55,
"2009-08-01 20:30",3.10,,,3.00,,,247.00,,102.0,9.35,
"2009-08-01 20:40",2.00,,,1.50,,,168.00,,102.0,9.25,
"2009-08-01 20:50",1.70,,,1.80,,,135.00,,103.0,10.15,
"2009-08-01 21:00",3.20,,,3.10,,,243.00,,95.0,11.35,
"2009-08-01 21:10",3.30,,,3.20,,,254.00,,100.0,9.35,
"2009-08-01 21:20",2.90,,,2.80,,,262.00,,102.0,9.25,
"2009-08-01 21:30",1.40,,,1.50,,,269.00,,102.0,9.15,
"2009-08-01 21:40",2.10,,,1.90,,,54.00,,103.0,8.95,
"2009-08-01 21:50",2.50,,,2.00,,,71.00,,99.0,10.25,
"2009-08-01 22:00",1.50,,,1.60,,,5.00,,96.0,10.45,
"2009-08-01 22:10",4.60,,,4.40,,,255.00,,97.0,9.95,
"2009-08-01 22:20",4.60,,,4.30,,,262.00,,101.0,8.85,
"2009-08-01 22:30",5.10,,,4.80,,,259.00,,102.0,8.75,
"2009-08-01 22:40",5.00,,,4.70,,,260.00,,102.0,8.95,
"2009-08-01 22:50",4.10,,,3.80,,,272.00,,102.0,9.15,
"2009-08-01 23:00",3.60,,,3.50,,,270.00,,102.0,9.25,
"2009-08-01 23:10",3.00,,,2.90,,,250.00,,102.0,9.05,
"2009-08-01 23:20",2.00,,,2.10,,,254.00,,102.0,8.95,
"2009-08-01 23:30",1.50,,,1.60,,,239.00,,102.0,8.75,
"2009-08-01 23:40",0.60,,,1.00,,,243.00,,102.0,8.55,
"2009-08-01 23:50",1.20,,,1.70,,,266.00,,102.0,8.05,
"2009-08-02 00:00",1.80,,,2.00,,,268.00,,103.0,8.05,
"2009-08-02 00:10",1.20,,,1.60,,,265.00,,103.0,8.15,
"2009-08-02 00:20",0.60,,,1.30,,,269.00,,103.0,8.15,
"2009-08-02 00:30",2.30,,,2.50,,,278.00,,103.0,7.85,
"2009-08-02 00:40",3.50,,,3.40,,,286.00,,103.0,7.75,
"2009-08-02 00:50",3.80,,,3.60,,,281.00,,103.0,7.95,
"2009-08-02 01:00",4.10,,,3.80,,,284.00,,103.0,8.15,
"2009-08-02 01:10",3.80,,,3.50,,,284.00,,103.0,8.45,
"2009-08-02 01:20",3.70,,,3.50,,,279.00,,103.0,8.65,
"2009-08-02 01:30",3.30,,,3.10,,,275.00,,103.0,8.65,
"2009-08-02 01:40",3.40,,,3.20,,,269.00,,103.0,8.65,
"2009-08-02 01:50",3.30,,,3.10,,,265.00,,103.0,8.65,
"2009-08-02 02:00",3.70,,,3.60,,,261.00,,103.0,8.65,
"2009-08-02 02:10",3.60,,,3.50,,,264.00,,103.0,8.35,
"2009-08-02 02:20",3.30,,,3.20,,,276.00,,103.0,8.25,
"2009-08-02 02:30",3.10,,,2.90,,,273.00,,103.0,8.05,
"2009-08-02 02:40",3.20,,,3.00,,,272.00,,103.0,7.95,
"2009-08-02 02:50",3.20,,,3.00,,,261.00,,103.0,7.95,
"2009-08-02 03:00",3.80,,,3.50,,,262.00,,103.0,7.85,
"2009-08-02 03:10",4.00,,,3.80,,,258.00,,103.0,8.05,
"2009-08-02 03:20",3.80,,,3.50,,,260.00,,103.0,8.05,
"2009-08-02 03:30",3.10,,,2.90,,,268.00,,103.0,8.25,
"2009-08-02 03:40",1.80,,,1.60,,,255.00,,103.0,8.15,
"2009-08-02 03:50",1.20,,,1.20,,,239.00,,103.0,8.05,
"2009-08-02 04:00",1.40,,,1.30,,,249.00,,103.0,7.85,
"2009-08-02 04:10",1.40,,,1.40,,,251.00,,103.0,7.75,
"2009-08-02 04:20",1.60,,,1.60,,,251.00,,103.0,7.55,
"2009-08-02 04:30",1.50,,,1.50,,,239.00,,103.0,7.45,
"2009-08-02 04:40",0.90,,,0.80,,,234.00,,103.0,7.35,
"2009-08-02 04:50",1.70,,,1.20,,,219.00,,103.0,7.15,
"2009-08-02 05:00",2.60,,,2.20,,,62.00,,104.0,7.35,
"2009-08-02 05:10",3.00,,,2.40,,,64.00,,104.0,7.35,
"2009-08-02 05:20",3.50,,,3.00,,,57.00,,104.0,7.15,
"2009-08-02 05:30",3.70,,,3.50,,,50.00,,104.0,6.85,
"2009-08-02 05:40",2.80,,,2.60,,,28.00,,102.0,7.25,
"2009-08-02 05:50",2.30,,,2.10,,,33.00,,96.0,7.25,
"2009-08-02 06:00",2.50,,,2.20,,,50.00,,88.0,8.25,
"2009-08-02 06:10",1.90,,,1.40,,,63.00,,79.0,8.65,
"2009-08-02 06:20",2.20,,,1.50,,,43.00,,83.0,8.35,
"2009-08-02 06:30",3.40,,,3.20,,,49.00,,77.0,8.35,
"2009-08-02 06:40",3.40,,,3.20,,,54.00,,76.0,8.85,
"2009-08-02 06:50",3.00,,,2.70,,,57.00,,77.0,8.65,
"2009-08-02 07:00",3.40,,,3.20,,,55.00,,68.0,9.15,
"2009-08-02 07:10",3.50,,,3.30,,,49.00,,59.0,9.45,
"2009-08-02 07:20",3.60,,,3.50,,,45.00,,49.0,9.95,
"2009-08-02 07:30",4.50,,,3.70,,,59.00,,42.0,10.65,
"2009-08-02 07:40",5.30,,,4.10,,,71.00,,42.0,10.95,
"2009-08-02 07:50",4.60,,,3.60,,,82.00,,39.0,11.35,
"2009-08-02 08:00",4.40,,,3.40,,,82.00,,30.0,12.75,
"2009-08-02 08:10",3.80,,,3.40,,,56.00,,25.0,14.45,
"2009-08-02 08:20",4.70,,,4.20,,,62.00,,25.0,14.25,
"2009-08-02 08:30",6.40,,,4.80,,,86.00,,23.0,14.45,
"2009-08-02 08:40",6.10,,,4.60,,,93.00,,16.0,17.85,
"2009-08-02 08:50",6.70,,,4.50,,,105.00,,13.0,18.95,
"2009-08-02 09:00",6.10,,,4.90,,,122.00,,12.0,19.85,
"2009-08-02 09:10",6.50,,,4.40,,,108.00,,11.0,20.25,
"2009-08-02 09:20",6.50,,,4.70,,,104.00,,11.0,20.55,
"2009-08-02 09:30",6.50,,,4.90,,,118.00,,11.0,21.25,
"2009-08-02 09:40",5.90,,,4.20,,,107.00,,10.0,22.25,
"2009-08-02 09:50",5.50,,,4.20,,,100.00,,10.0,22.65,
"2009-08-02 10:00",6.70,,,5.60,,,119.00,,10.0,22.75,
"2009-08-02 10:10",7.90,,,7.20,,,125.00,,9.0,23.75,
"2009-08-02 10:20",7.40,,,6.50,,,122.00,,9.0,23.85,
"2009-08-02 10:30",6.90,,,6.20,,,124.00,,9.0,24.35,
"2009-08-02 10:40",5.60,,,5.80,,,231.00,,8.0,24.65,
"2009-08-02 10:50",5.50,,,5.30,,,265.00,,59.0,15.55,
"2009-08-02 11:00",7.00,,,6.70,,,263.00,,73.0,12.65,
"2009-08-02 11:10",8.90,,,8.50,,,264.00,,82.0,11.35,
"2009-08-02 11:20",9.50,,,9.10,,,264.00,,89.0,10.35,
"2009-08-02 11:30",9.60,,,9.10,,,263.00,,92.0,9.95,
"2009-08-02 11:40",9.50,,,9.00,,,265.00,,92.0,10.05,
"2009-08-02 11:50",9.00,,,8.60,,,262.00,,94.0,9.95,
"2009-08-02 12:00",8.80,,,8.40,,,261.00,,93.0,10.05,
"2009-08-02 12:10",8.60,,,8.30,,,265.00,,94.0,10.05,
"2009-08-02 12:20",8.20,,,7.90,,,257.00,,93.0,10.15,
"2009-08-02 12:30",7.80,,,7.50,,,258.00,,93.0,10.15,
"2009-08-02 12:40",7.80,,,7.40,,,257.00,,90.0,10.45,
"2009-08-02 12:50",7.70,,,7.40,,,258.00,,89.0,10.75,
"2009-08-02 13:00",7.80,,,7.40,,,259.00,,86.0,11.35,
"2009-08-02 13:10",7.20,,,6.80,,,259.00,,86.0,11.45,
"2009-08-02 13:20",5.60,,,5.40,,,259.00,,86.0,11.65,
"2009-08-02 13:30",6.30,,,6.00,,,258.00,,80.0,12.55,
"2009-08-02 13:40",6.20,,,6.00,,,259.00,,80.0,12.45,
"2009-08-02 13:50",6.60,,,6.30,,,260.00,,81.0,12.35,
"2009-08-02 14:00",8.30,,,8.00,,,259.00,,80.0,12.35,
"2009-08-02 14:10",9.40,,,9.00,,,263.00,,85.0,11.45,
"2009-08-02 14:20",9.60,,,9.00,,,264.00,,89.0,10.85,
"2009-08-02 14:30",9.30,,,8.80,,,262.00,,90.0,10.55,
"2009-08-02 14:40",8.90,,,8.50,,,261.00,,92.0,10.35,
"2009-08-02 14:50",8.90,,,8.50,,,260.00,,91.0,10.35,
"2009-08-02 15:00",8.70,,,8.30,,,258.00,,93.0,10.25,
"2009-08-02 15:10",9.10,,,8.70,,,258.00,,92.0,10.35,
"2009-08-02 15:20",9.60,,,9.10,,,260.00,,94.0,10.15,
"2009-08-02 15:30",9.80,,,9.30,,,260.00,,95.0,9.95,
"2009-08-02 15:40",9.40,,,9.00,,,261.00,,96.0,9.75,
"2009-08-02 15:50",9.30,,,8.90,,,265.00,,100.0,9.55,
"2009-08-02 16:00",9.10,,,8.60,,,264.00,,98.0,9.25,
"2009-08-02 16:10",8.20,,,7.70,,,270.00,,99.0,9.35,
"2009-08-02 16:20",7.20,,,6.90,,,257.00,,100.0,9.15,
"2009-08-02 16:30",7.30,,,6.90,,,266.00,,101.0,9.25,
"2009-08-02 16:40",7.00,,,6.70,,,266.00,,100.0,9.15,
"2009-08-02 16:50",7.00,,,6.50,,,264.00,,101.0,9.15,
"2009-08-02 17:00",7.10,,,6.80,,,259.00,,100.0,9.25,
"2009-08-02 17:10",6.40,,,6.00,,,263.00,,101.0,8.95,
"2009-08-02 17:20",5.60,,,5.40,,,257.00,,101.0,8.85,
"2009-08-02 17:30",5.00,,,4.80,,,255.00,,101.0,8.85,
"2009-08-02 17:40",4.60,,,4.40,,,254.00,,102.0,8.85,
"2009-08-02 17:50",4.60,,,4.40,,,256.00,,101.0,8.85,
"2009-08-02 18:00",5.00,,,4.80,,,258.00,,101.0,8.75,
"2009-08-02 18:10",5.20,,,4.90,,,263.00,,102.0,8.75,
"2009-08-02 18:20",5.60,,,5.30,,,254.00,,102.0,8.75,
"2009-08-02 18:30",5.20,,,5.00,,,256.00,,102.0,8.75,
"2009-08-02 18:40",5.80,,,5.40,,,253.00,,102.0,8.85,
"2009-08-02 18:50",6.10,,,5.80,,,256.00,,102.0,8.85,
"2009-08-02 19:00",5.20,,,4.90,,,264.00,,102.0,8.85,
"2009-08-02 19:10",4.50,,,4.30,,,272.00,,102.0,8.75,
"2009-08-02 19:20",4.60,,,4.40,,,268.00,,102.0,8.55,
"2009-08-02 19:30",4.80,,,4.50,,,264.00,,102.0,8.65,
"2009-08-02 19:40",4.90,,,4.60,,,262.00,,103.0,8.65,
"2009-08-02 19:50",4.90,,,4.60,,,270.00,,103.0,8.65,
"2009-08-02 20:00",3.80,,,3.50,,,270.00,,103.0,8.65,
"2009-08-02 20:10",3.90,,,3.70,,,257.00,,103.0,8.75,
"2009-08-02 20:20",3.70,,,3.50,,,259.00,,103.0,8.65,
"2009-08-02 20:30",3.50,,,3.30,,,269.00,,103.0,8.75,
"2009-08-02 20:40",3.00,,,2.80,,,251.00,,103.0,8.65,
"2009-08-02 20:50",2.90,,,2.70,,,258.00,,103.0,8.65,
"2009-08-02 21:00",3.40,,,3.20,,,260.00,,103.0,8.65,
"2009-08-02 21:10",3.30,,,3.20,,,262.00,,103.0,8.65,
"2009-08-02 21:20",3.40,,,3.20,,,279.00,,103.0,8.65,
"2009-08-02 21:30",3.10,,,2.90,,,278.00,,103.0,8.75,
"2009-08-02 21:40",2.60,,,2.50,,,276.00,,103.0,8.75,
"2009-08-02 21:50",2.20,,,2.10,,,263.00,,103.0,8.55,
"2009-08-02 22:00",2.00,,,1.90,,,258.00,,103.0,8.45,
"2009-08-02 22:10",2.20,,,2.00,,,257.00,,103.0,8.45,
"2009-08-02 22:20",2.70,,,2.50,,,265.00,,103.0,8.55,
"2009-08-02 22:30",2.90,,,2.70,,,276.00,,103.0,8.45,
"2009-08-02 22:40",2.70,,,2.50,,,257.00,,103.0,8.25,
"2009-08-02 22:50",3.10,,,3.00,,,274.00,,103.0,8.35,
"2009-08-02 23:00",3.30,,,3.10,,,264.00,,103.0,8.25,
"2009-08-02 23:10",2.90,,,2.70,,,268.00,,103.0,8.45,
"2009-08-02 23:20",3.70,,,3.40,,,297.00,,103.0,8.55,
"2009-08-02 23:30",3.80,,,3.60,,,291.00,,103.0,8.45,
"2009-08-02 23:40",3.40,,,3.20,,,277.00,,103.0,8.45,
"2009-08-02 23:50",3.20,,,3.00,,,280.00,,103.0,8.35,
"2009-08-03 00:00",2.80,,,2.70,,,279.00,,103.0,8.35,
"2009-08-03 00:10",2.40,,,2.30,,,276.00,,103.0,8.35,
"2009-08-03 00:20",1.50,,,1.40,,,243.00,,103.0,8.25,
